age,job,contact,duration,y
31.0,technician,cellular,87.0,0
31.0,admin.,cellular,309.0,1
51.0,blue-collar,telephone,552.0,0
36.0,unemployed,cellular,189.0,0
36.0,admin.,telephone,5.0,0
42.0,technician,cellular,151.0,0
27.0,services,telephone,162.0,0
52.0,management,telephone,127.0,0
35.0,admin.,cellular,32.0,0
61.0,management,cellular,195.0,1
47.0,admin.,cellular,115.0,0
78.0,retired,cellular,463.0,0
56.0,services,cellular,775.0,0
34.0,blue-collar,cellular,913.0,1
33.0,entrepreneur,cellular,902.0,0
38.0,technician,telephone,566.0,0
55.0,admin.,telephone,188.0,0
31.0,management,telephone,174.0,0
36.0,admin.,cellular,81.0,0
30.0,admin.,cellular,173.0,0
43.0,admin.,cellular,197.0,0
25.0,admin.,cellular,418.0,0
48.0,management,cellular,50.0,0
33.0,blue-collar,cellular,150.0,0
47.0,blue-collar,telephone,249.0,0
29.0,technician,cellular,603.0,1
49.0,management,telephone,1034.0,0
36.0,admin.,cellular,231.0,0
55.0,blue-collar,cellular,248.0,0
33.0,admin.,telephone,226.0,0
33.0,admin.,telephone,128.0,0
60.0,retired,cellular,529.0,1
26.0,services,telephone,363.0,0
56.0,technician,cellular,196.0,0
44.0,unemployed,cellular,1058.0,0
34.0,blue-collar,cellular,232.0,0
35.0,services,cellular,68.0,0
45.0,admin.,cellular,177.0,0
28.0,entrepreneur,cellular,78.0,0
51.0,entrepreneur,cellular,141.0,0
38.0,technician,telephone,246.0,0
40.0,services,cellular,1332.0,1
30.0,admin.,cellular,199.0,1
37.0,blue-collar,telephone,199.0,0
60.0,admin.,cellular,246.0,0
38.0,technician,cellular,183.0,0
27.0,blue-collar,telephone,164.0,0
32.0,technician,cellular,418.0,1
46.0,services,cellular,765.0,1
49.0,services,telephone,108.0,0
49.0,admin.,cellular,183.0,0
45.0,admin.,cellular,49.0,0
43.0,management,cellular,312.0,0
42.0,self-employed,cellular,91.0,0
48.0,blue-collar,cellular,85.0,0
54.0,technician,cellular,41.0,0
58.0,retired,cellular,144.0,0
68.0,retired,cellular,500.0,0
58.0,admin.,telephone,36.0,0
34.0,blue-collar,telephone,102.0,0
39.0,blue-collar,telephone,87.0,0
35.0,technician,telephone,129.0,0
39.0,housemaid,telephone,266.0,0
40.0,blue-collar,telephone,383.0,0
46.0,admin.,telephone,24.0,0
29.0,admin.,telephone,62.0,0
47.0,entrepreneur,telephone,82.0,0
46.0,blue-collar,cellular,192.0,0
54.0,admin.,telephone,65.0,0
56.0,blue-collar,telephone,99.0,0
32.0,admin.,cellular,206.0,0
48.0,admin.,telephone,92.0,0
31.0,technician,cellular,193.0,0
33.0,services,cellular,737.0,1
54.0,unemployed,cellular,54.0,0
35.0,technician,cellular,225.0,0
31.0,admin.,cellular,112.0,0
45.0,blue-collar,telephone,193.0,0
29.0,self-employed,cellular,503.0,0
27.0,blue-collar,telephone,115.0,0
28.0,self-employed,cellular,296.0,1
48.0,blue-collar,telephone,563.0,0
30.0,blue-collar,cellular,252.0,0
42.0,admin.,cellular,295.0,0
31.0,unemployed,cellular,32.0,0
36.0,technician,cellular,229.0,0
34.0,technician,cellular,188.0,0
67.0,retired,telephone,47.0,0
42.0,services,telephone,276.0,0
32.0,technician,cellular,721.0,1
32.0,management,cellular,118.0,0
45.0,unemployed,telephone,545.0,0
47.0,technician,cellular,149.0,0
36.0,admin.,cellular,203.0,0
42.0,admin.,cellular,141.0,0
38.0,entrepreneur,cellular,224.0,0
47.0,technician,telephone,150.0,0
31.0,blue-collar,cellular,546.0,0
52.0,technician,telephone,188.0,0
30.0,admin.,cellular,111.0,1
48.0,self-employed,cellular,191.0,0
31.0,technician,cellular,168.0,0
42.0,blue-collar,telephone,143.0,0
58.0,retired,cellular,22.0,0
46.0,blue-collar,cellular,342.0,0
29.0,admin.,telephone,1130.0,1
32.0,blue-collar,telephone,205.0,0
40.0,unemployed,telephone,129.0,0
36.0,admin.,cellular,283.0,0
58.0,admin.,telephone,121.0,0
42.0,technician,cellular,163.0,1
30.0,admin.,cellular,324.0,0
36.0,admin.,cellular,295.0,0
69.0,housemaid,telephone,420.0,0
40.0,services,telephone,265.0,0
31.0,admin.,cellular,164.0,1
44.0,technician,telephone,189.0,0
43.0,services,cellular,197.0,0
41.0,management,cellular,249.0,0
27.0,student,telephone,274.0,0
46.0,blue-collar,cellular,383.0,0
37.0,blue-collar,cellular,247.0,0
30.0,technician,cellular,108.0,0
49.0,housemaid,cellular,115.0,0
36.0,blue-collar,telephone,42.0,0
32.0,blue-collar,cellular,166.0,0
34.0,technician,telephone,162.0,0
36.0,blue-collar,cellular,490.0,1
42.0,self-employed,telephone,171.0,0
37.0,admin.,cellular,163.0,0
35.0,technician,cellular,109.0,0
39.0,services,telephone,543.0,0
45.0,blue-collar,cellular,176.0,0
30.0,admin.,cellular,254.0,0
41.0,unemployed,cellular,306.0,1
51.0,self-employed,telephone,145.0,0
45.0,services,cellular,215.0,0
28.0,technician,telephone,8.0,0
58.0,technician,cellular,86.0,0
34.0,housemaid,cellular,314.0,0
34.0,admin.,cellular,528.0,0
36.0,admin.,cellular,223.0,0
42.0,blue-collar,telephone,1098.0,1
49.0,blue-collar,cellular,135.0,0
29.0,blue-collar,cellular,176.0,1
37.0,admin.,cellular,271.0,0
38.0,technician,cellular,273.0,0
45.0,entrepreneur,cellular,254.0,0
55.0,housemaid,telephone,211.0,0
37.0,blue-collar,telephone,107.0,0
38.0,admin.,cellular,255.0,0
29.0,entrepreneur,telephone,190.0,0
30.0,student,cellular,156.0,0
57.0,blue-collar,cellular,953.0,0
52.0,blue-collar,telephone,79.0,0
31.0,entrepreneur,cellular,189.0,0
49.0,admin.,cellular,148.0,0
29.0,services,cellular,265.0,1
37.0,services,cellular,584.0,0
26.0,services,telephone,186.0,0
50.0,blue-collar,telephone,39.0,0
48.0,management,cellular,313.0,0
36.0,entrepreneur,cellular,486.0,0
36.0,admin.,cellular,241.0,0
33.0,admin.,telephone,49.0,0
30.0,blue-collar,telephone,136.0,0
50.0,management,cellular,221.0,0
35.0,management,telephone,273.0,0
37.0,admin.,cellular,302.0,0
38.0,services,cellular,88.0,0
58.0,blue-collar,telephone,15.0,0
37.0,admin.,telephone,74.0,0
31.0,management,cellular,347.0,0
55.0,entrepreneur,cellular,233.0,0
29.0,services,cellular,402.0,0
33.0,entrepreneur,cellular,9.0,0
45.0,unknown,telephone,62.0,0
32.0,technician,cellular,162.0,0
47.0,management,cellular,97.0,0
25.0,admin.,telephone,227.0,0
43.0,technician,cellular,61.0,0
26.0,student,cellular,96.0,0
34.0,technician,telephone,187.0,0
39.0,self-employed,cellular,180.0,0
43.0,services,cellular,483.0,0
24.0,admin.,cellular,151.0,0
33.0,self-employed,telephone,48.0,0
31.0,technician,cellular,144.0,0
53.0,blue-collar,cellular,64.0,0
31.0,technician,telephone,119.0,0
27.0,blue-collar,cellular,186.0,0
49.0,blue-collar,cellular,792.0,0
38.0,unemployed,telephone,206.0,0
34.0,services,telephone,73.0,0
29.0,admin.,cellular,130.0,0
37.0,admin.,telephone,29.0,0
57.0,retired,telephone,205.0,0
32.0,blue-collar,telephone,110.0,0
28.0,blue-collar,cellular,3509.0,0
22.0,blue-collar,telephone,1073.0,1
47.0,unemployed,cellular,65.0,0
35.0,admin.,cellular,139.0,0
29.0,admin.,telephone,583.0,1
52.0,blue-collar,cellular,362.0,0
34.0,technician,cellular,220.0,1
25.0,blue-collar,telephone,214.0,0
33.0,blue-collar,cellular,452.0,1
35.0,admin.,cellular,923.0,1
45.0,entrepreneur,telephone,162.0,0
46.0,admin.,telephone,93.0,0
24.0,blue-collar,telephone,115.0,0
42.0,admin.,cellular,78.0,0
36.0,self-employed,cellular,157.0,0
50.0,blue-collar,telephone,66.0,0
40.0,entrepreneur,telephone,241.0,0
35.0,blue-collar,cellular,330.0,0
31.0,self-employed,cellular,259.0,0
37.0,blue-collar,cellular,158.0,0
39.0,blue-collar,telephone,389.0,0
35.0,admin.,cellular,536.0,1
27.0,admin.,cellular,398.0,1
36.0,housemaid,cellular,53.0,0
28.0,admin.,cellular,571.0,1
40.0,admin.,telephone,97.0,0
55.0,blue-collar,telephone,354.0,0
41.0,technician,cellular,157.0,0
24.0,student,cellular,113.0,0
34.0,admin.,cellular,243.0,0
40.0,management,cellular,28.0,0
31.0,blue-collar,cellular,117.0,0
74.0,retired,cellular,200.0,1
44.0,admin.,cellular,173.0,0
42.0,admin.,telephone,34.0,0
26.0,admin.,cellular,376.0,0
56.0,admin.,telephone,57.0,0
38.0,technician,telephone,137.0,0
35.0,self-employed,cellular,305.0,0
47.0,entrepreneur,cellular,62.0,0
37.0,technician,telephone,548.0,0
33.0,self-employed,telephone,79.0,0
32.0,admin.,telephone,112.0,0
40.0,unemployed,cellular,1373.0,1
41.0,blue-collar,telephone,96.0,0
33.0,self-employed,telephone,1161.0,0
54.0,blue-collar,telephone,173.0,0
51.0,self-employed,cellular,189.0,0
31.0,housemaid,telephone,91.0,0
55.0,housemaid,telephone,137.0,0
31.0,technician,cellular,93.0,0
39.0,technician,cellular,41.0,0
34.0,admin.,cellular,14.0,0
22.0,student,telephone,382.0,0
32.0,blue-collar,telephone,95.0,0
53.0,admin.,telephone,222.0,0
35.0,technician,cellular,425.0,0
47.0,admin.,telephone,91.0,0
47.0,blue-collar,telephone,185.0,0
52.0,technician,cellular,259.0,1
57.0,entrepreneur,telephone,850.0,0
36.0,technician,cellular,84.0,0
35.0,technician,cellular,55.0,0
42.0,blue-collar,cellular,16.0,0
30.0,admin.,cellular,656.0,0
27.0,technician,cellular,121.0,0
25.0,unknown,telephone,2203.0,1
34.0,technician,cellular,251.0,0
36.0,blue-collar,telephone,23.0,0
78.0,retired,cellular,631.0,0
35.0,unemployed,cellular,936.0,0
35.0,services,cellular,71.0,0
46.0,unemployed,cellular,1210.0,1
50.0,technician,cellular,400.0,1
29.0,technician,cellular,226.0,1
45.0,technician,cellular,359.0,0
37.0,blue-collar,telephone,171.0,0
39.0,blue-collar,cellular,248.0,0
49.0,admin.,cellular,168.0,0
30.0,student,cellular,1616.0,0
42.0,self-employed,cellular,436.0,1
57.0,admin.,cellular,104.0,0
49.0,blue-collar,telephone,384.0,0
34.0,admin.,cellular,90.0,0
50.0,housemaid,cellular,20.0,0
47.0,technician,telephone,223.0,0
51.0,blue-collar,cellular,214.0,0
38.0,blue-collar,telephone,28.0,0
31.0,blue-collar,cellular,184.0,0
37.0,services,cellular,336.0,0
83.0,retired,cellular,178.0,1
40.0,blue-collar,cellular,67.0,0
39.0,entrepreneur,cellular,260.0,0
35.0,technician,telephone,397.0,0
40.0,technician,cellular,430.0,0
33.0,self-employed,cellular,238.0,0
35.0,blue-collar,cellular,120.0,0
29.0,admin.,cellular,215.0,0
47.0,blue-collar,telephone,95.0,0
46.0,technician,cellular,119.0,0
32.0,blue-collar,cellular,208.0,0
47.0,services,telephone,127.0,0
37.0,blue-collar,cellular,727.0,0
51.0,technician,cellular,281.0,0
58.0,retired,cellular,76.0,0
34.0,blue-collar,telephone,27.0,0
39.0,admin.,telephone,442.0,0
29.0,management,cellular,329.0,0
56.0,services,cellular,169.0,0
40.0,entrepreneur,telephone,78.0,0
40.0,blue-collar,telephone,2456.0,1
46.0,technician,cellular,70.0,0
40.0,services,telephone,189.0,0
28.0,admin.,cellular,497.0,0
39.0,management,cellular,230.0,0
36.0,services,telephone,57.0,0
26.0,admin.,cellular,79.0,0
35.0,technician,cellular,424.0,0
29.0,admin.,cellular,275.0,0
56.0,blue-collar,telephone,137.0,0
48.0,blue-collar,telephone,148.0,0
48.0,technician,cellular,43.0,0
44.0,entrepreneur,telephone,181.0,0
46.0,blue-collar,cellular,239.0,0
32.0,technician,cellular,479.0,0
56.0,technician,cellular,208.0,0
58.0,retired,cellular,144.0,0
35.0,entrepreneur,cellular,155.0,0
34.0,management,cellular,228.0,0
56.0,services,cellular,65.0,0
30.0,services,cellular,599.0,0
32.0,admin.,cellular,70.0,0
45.0,blue-collar,cellular,187.0,0
39.0,technician,telephone,73.0,0
42.0,admin.,cellular,56.0,0
53.0,technician,cellular,276.0,0
43.0,services,cellular,228.0,0
41.0,services,cellular,378.0,0
34.0,admin.,telephone,150.0,0
37.0,admin.,cellular,207.0,0
30.0,services,telephone,51.0,0
49.0,admin.,telephone,72.0,0
51.0,blue-collar,telephone,18.0,0
39.0,technician,telephone,452.0,0
24.0,services,telephone,468.0,0
30.0,admin.,cellular,227.0,0
33.0,blue-collar,telephone,71.0,0
25.0,student,telephone,115.0,0
35.0,admin.,telephone,21.0,0
39.0,unemployed,cellular,100.0,0
45.0,blue-collar,cellular,77.0,0
23.0,student,cellular,189.0,0
43.0,management,cellular,21.0,0
52.0,blue-collar,cellular,200.0,0
41.0,blue-collar,cellular,190.0,0
34.0,blue-collar,cellular,123.0,0
35.0,services,telephone,1148.0,0
47.0,technician,telephone,261.0,0
33.0,admin.,telephone,198.0,0
45.0,admin.,cellular,252.0,1
30.0,admin.,cellular,54.0,0
37.0,entrepreneur,telephone,57.0,0
54.0,technician,cellular,91.0,0
32.0,blue-collar,telephone,278.0,0
36.0,technician,telephone,277.0,0
42.0,admin.,telephone,63.0,0
48.0,admin.,cellular,229.0,0
53.0,technician,cellular,988.0,0
37.0,admin.,telephone,136.0,0
31.0,blue-collar,cellular,106.0,0
43.0,unemployed,telephone,285.0,0
31.0,blue-collar,cellular,1010.0,0
20.0,services,cellular,150.0,0
42.0,services,telephone,304.0,0
44.0,self-employed,cellular,87.0,0
33.0,technician,cellular,452.0,0
27.0,blue-collar,cellular,173.0,0
56.0,services,cellular,149.0,0
42.0,technician,cellular,430.0,0
32.0,technician,cellular,542.0,0
56.0,blue-collar,telephone,112.0,0
30.0,admin.,cellular,618.0,1
49.0,management,cellular,187.0,0
45.0,admin.,cellular,318.0,0
41.0,services,telephone,158.0,0
42.0,entrepreneur,cellular,145.0,0
54.0,services,telephone,400.0,0
39.0,management,cellular,245.0,0
45.0,blue-collar,cellular,204.0,1
41.0,self-employed,cellular,93.0,0
55.0,technician,cellular,80.0,0
28.0,unemployed,cellular,160.0,0
37.0,services,telephone,211.0,0
40.0,management,telephone,201.0,0
38.0,self-employed,cellular,779.0,1
36.0,technician,cellular,59.0,0
31.0,blue-collar,cellular,127.0,0
33.0,blue-collar,telephone,67.0,0
45.0,management,cellular,175.0,1
55.0,retired,cellular,61.0,0
46.0,technician,telephone,417.0,0
32.0,admin.,cellular,243.0,0
62.0,retired,cellular,208.0,1
29.0,blue-collar,cellular,98.0,0
28.0,blue-collar,telephone,250.0,0
38.0,management,telephone,77.0,0
29.0,admin.,cellular,134.0,0
34.0,admin.,cellular,230.0,0
31.0,admin.,cellular,64.0,0
20.0,student,cellular,169.0,0
52.0,admin.,cellular,147.0,0
44.0,admin.,telephone,762.0,0
39.0,technician,cellular,23.0,0
29.0,admin.,cellular,133.0,0
25.0,admin.,telephone,498.0,0
41.0,technician,telephone,61.0,0
47.0,blue-collar,cellular,544.0,0
32.0,housemaid,cellular,291.0,0
31.0,blue-collar,telephone,93.0,0
51.0,blue-collar,cellular,107.0,0
58.0,admin.,cellular,328.0,0
34.0,management,cellular,175.0,0
27.0,services,telephone,144.0,0
32.0,admin.,cellular,24.0,0
36.0,unemployed,cellular,46.0,0
46.0,technician,cellular,74.0,0
54.0,technician,telephone,464.0,0
39.0,admin.,telephone,1521.0,0
33.0,technician,cellular,191.0,0
30.0,blue-collar,cellular,189.0,0
28.0,management,cellular,169.0,1
52.0,blue-collar,telephone,18.0,0
29.0,admin.,cellular,241.0,0
26.0,admin.,telephone,346.0,0
41.0,technician,cellular,108.0,0
29.0,admin.,cellular,137.0,0
50.0,management,telephone,442.0,0
29.0,admin.,cellular,290.0,0
40.0,admin.,cellular,172.0,0
25.0,technician,cellular,197.0,0
61.0,management,cellular,491.0,0
28.0,blue-collar,cellular,20.0,0
39.0,blue-collar,cellular,304.0,0
46.0,entrepreneur,telephone,86.0,0
35.0,technician,cellular,185.0,0
45.0,admin.,cellular,106.0,0
57.0,blue-collar,telephone,452.0,0
31.0,technician,cellular,232.0,0
34.0,technician,telephone,46.0,0
56.0,technician,telephone,37.0,0
42.0,blue-collar,telephone,559.0,0
57.0,management,cellular,162.0,0
29.0,entrepreneur,telephone,167.0,0
46.0,admin.,telephone,69.0,0
39.0,technician,cellular,608.0,0
57.0,blue-collar,telephone,144.0,0
36.0,admin.,cellular,80.0,0
36.0,admin.,cellular,135.0,1
38.0,unemployed,telephone,156.0,0
43.0,technician,cellular,330.0,0
54.0,technician,cellular,352.0,0
56.0,retired,cellular,156.0,0
47.0,admin.,telephone,186.0,0
34.0,admin.,cellular,92.0,0
50.0,blue-collar,telephone,193.0,0
47.0,admin.,telephone,149.0,0
33.0,technician,cellular,317.0,0
55.0,blue-collar,cellular,159.0,0
43.0,blue-collar,telephone,190.0,0
42.0,blue-collar,telephone,528.0,0
51.0,blue-collar,telephone,256.0,0
42.0,housemaid,telephone,311.0,0
28.0,technician,telephone,100.0,0
43.0,blue-collar,telephone,363.0,0
57.0,admin.,telephone,327.0,0
36.0,blue-collar,telephone,16.0,0
33.0,technician,cellular,106.0,0
33.0,management,cellular,73.0,0
24.0,student,cellular,344.0,0
31.0,blue-collar,cellular,298.0,0
47.0,technician,telephone,24.0,0
66.0,retired,telephone,64.0,0
51.0,services,telephone,568.0,0
38.0,admin.,cellular,139.0,0
37.0,admin.,cellular,209.0,0
46.0,entrepreneur,cellular,148.0,0
36.0,admin.,cellular,85.0,0
36.0,technician,telephone,302.0,0
35.0,blue-collar,telephone,76.0,0
66.0,retired,cellular,525.0,1
44.0,technician,cellular,18.0,0
37.0,blue-collar,cellular,340.0,0
35.0,self-employed,cellular,53.0,0
40.0,admin.,telephone,339.0,0
60.0,retired,cellular,600.0,1
47.0,services,telephone,179.0,0
39.0,blue-collar,cellular,283.0,0
52.0,housemaid,cellular,160.0,0
33.0,admin.,cellular,344.0,1
29.0,admin.,cellular,88.0,0
37.0,blue-collar,cellular,244.0,0
31.0,blue-collar,telephone,323.0,0
38.0,admin.,telephone,193.0,0
56.0,blue-collar,telephone,1037.0,0
50.0,blue-collar,telephone,80.0,0
41.0,technician,cellular,54.0,0
36.0,blue-collar,telephone,323.0,0
36.0,admin.,cellular,93.0,0
39.0,technician,cellular,21.0,0
55.0,blue-collar,cellular,129.0,0
58.0,technician,telephone,113.0,0
27.0,technician,cellular,34.0,0
57.0,housemaid,telephone,121.0,0
38.0,blue-collar,cellular,31.0,0
68.0,retired,cellular,330.0,1
31.0,housemaid,telephone,480.0,0
39.0,admin.,cellular,101.0,0
38.0,blue-collar,telephone,187.0,0
28.0,blue-collar,cellular,302.0,0
27.0,unknown,cellular,334.0,0
58.0,management,cellular,109.0,0
24.0,blue-collar,cellular,138.0,0
56.0,blue-collar,telephone,68.0,0
42.0,admin.,cellular,98.0,0
49.0,housemaid,cellular,226.0,0
23.0,blue-collar,cellular,8.0,0
33.0,management,telephone,641.0,0
35.0,blue-collar,telephone,25.0,0
32.0,admin.,telephone,21.0,0
59.0,retired,telephone,112.0,0
37.0,admin.,cellular,194.0,0
54.0,blue-collar,cellular,110.0,0
56.0,blue-collar,telephone,214.0,0
38.0,blue-collar,telephone,894.0,1
29.0,blue-collar,cellular,269.0,0
57.0,technician,cellular,784.0,1
54.0,management,telephone,89.0,0
57.0,technician,cellular,74.0,0
42.0,services,cellular,544.0,0
38.0,unemployed,telephone,56.0,0
62.0,retired,cellular,531.0,1
57.0,retired,telephone,96.0,0
40.0,admin.,cellular,570.0,0
30.0,admin.,telephone,72.0,0
35.0,admin.,telephone,193.0,0
39.0,blue-collar,telephone,103.0,0
36.0,admin.,telephone,449.0,0
51.0,admin.,telephone,372.0,1
47.0,technician,telephone,147.0,0
41.0,unemployed,telephone,729.0,0
33.0,admin.,cellular,168.0,0
47.0,technician,cellular,60.0,0
58.0,admin.,cellular,129.0,0
43.0,admin.,telephone,287.0,0
25.0,services,telephone,452.0,0
34.0,management,telephone,271.0,0
33.0,unemployed,cellular,247.0,0
56.0,blue-collar,cellular,123.0,0
46.0,admin.,telephone,198.0,0
41.0,self-employed,cellular,112.0,0
55.0,unknown,telephone,285.0,0
25.0,blue-collar,cellular,212.0,0
26.0,blue-collar,telephone,61.0,0
34.0,admin.,cellular,325.0,1
27.0,technician,cellular,179.0,0
36.0,self-employed,telephone,324.0,0
31.0,blue-collar,telephone,93.0,0
30.0,admin.,cellular,219.0,1
35.0,blue-collar,telephone,178.0,0
39.0,technician,cellular,452.0,0
39.0,technician,cellular,226.0,0
36.0,technician,cellular,45.0,0
33.0,admin.,cellular,194.0,0
26.0,technician,cellular,174.0,1
37.0,services,cellular,228.0,0
32.0,services,cellular,189.0,0
34.0,technician,telephone,109.0,0
45.0,blue-collar,cellular,111.0,0
44.0,entrepreneur,cellular,13.0,0
42.0,unknown,cellular,513.0,1
34.0,blue-collar,cellular,570.0,0
44.0,blue-collar,telephone,65.0,0
59.0,retired,telephone,353.0,0
23.0,student,cellular,784.0,1
52.0,unknown,telephone,50.0,0
49.0,technician,telephone,70.0,0
75.0,retired,cellular,1020.0,0
36.0,technician,cellular,208.0,0
52.0,blue-collar,telephone,22.0,0
43.0,admin.,cellular,507.0,0
44.0,entrepreneur,cellular,300.0,0
40.0,technician,telephone,327.0,0
54.0,blue-collar,cellular,163.0,0
30.0,blue-collar,cellular,129.0,0
46.0,technician,cellular,92.0,0
48.0,blue-collar,cellular,36.0,0
29.0,admin.,telephone,713.0,0
54.0,technician,cellular,64.0,0
44.0,unknown,cellular,716.0,0
26.0,blue-collar,telephone,41.0,0
28.0,admin.,telephone,250.0,0
27.0,admin.,telephone,194.0,0
40.0,technician,telephone,51.0,0
46.0,admin.,cellular,335.0,1
27.0,blue-collar,telephone,118.0,0
37.0,blue-collar,telephone,331.0,0
29.0,technician,cellular,44.0,0
26.0,services,cellular,243.0,0
29.0,admin.,telephone,251.0,0
29.0,technician,telephone,119.0,0
43.0,management,cellular,175.0,0
37.0,technician,telephone,345.0,0
50.0,technician,cellular,280.0,0
33.0,technician,cellular,61.0,0
36.0,unemployed,cellular,148.0,0
31.0,technician,telephone,295.0,0
24.0,services,cellular,46.0,0
34.0,management,cellular,85.0,0
31.0,admin.,cellular,96.0,0
38.0,blue-collar,cellular,191.0,0
40.0,admin.,telephone,683.0,0
54.0,self-employed,telephone,235.0,0
38.0,self-employed,cellular,155.0,0
33.0,services,telephone,111.0,0
39.0,technician,cellular,198.0,0
35.0,management,cellular,239.0,0
31.0,student,cellular,63.0,0
36.0,technician,telephone,158.0,0
35.0,blue-collar,telephone,99.0,0
49.0,admin.,cellular,288.0,0
44.0,blue-collar,cellular,311.0,0
